espn_team_id,name,nickname,abbreviation,logo,display_name,short_display_name
786485,Cricket Australia XI,Cricket Australia XI,CAXI,https://a.espncdn.com/i/teamlogos/cricket/500/786485.png,Cricket Australia XI,CAXI
564026,Cheshire Under-15s,Cheshire Under-15s,,,Cheshire Under-15s,
1379,Sussex Women,Sussex Women,Suswm,,Sussex Women,Suswm
1171333,Thailand A Women,Thailand A Women,TAW,https://a.espncdn.com/i/teamlogos/cricket/500/1171333.png,Thailand A Women,TAW
814371,Sindh Knights,Sindh Knights,SindK,,Sindh Knights,SindK
522895,Cambridgeshire Under-15s,Cambridgeshire Under-15s,,,Cambridgeshire Under-15s,
3615,Sri Lanka Under-15s,Sri Lanka Under-15s,,,Sri Lanka Under-15s,
1729,Gujarat,Gujarat,GUJ,https://a.espncdn.com/i/teamlogos/cricket/500/1729.png,Gujarat,GUJ
489064,Northerns Under-17s,Northerns Under-17s,NtU17,,Northerns Under-17s,NtU17
3442,Pakistan Association,Pakistan Association,,,Pakistan Association,
465021,Kent Under-14s,Kent Under-14s,,,Kent Under-14s,
659947,I&M Bank Nyatis,I&M Bank Nyatis,Nyati,,I&M Bank Nyatis,Nyati
1010145,ACB Development Squad,ACB Development Squad,ACB-D,,ACB Development Squad,ACB-D
1113337,Pakhtoon XI,Pakhtoon XI,RS,,Pakhtoon XI,RS
311732,Sydney North,Sydney North,Syd N,,Sydney North,Syd N
644257,England Development Programme Under-19s,England Development Programme Under-19s,EDP19,,England Development Programme Under-19s,EDP19
1232,Nottinghamshire 2nd XI,Nottinghamshire 2nd XI,Nt2XI,,Nottinghamshire 2nd XI,Nt2XI
1116,Lancashire,Lancashire,LANCS,https://a.espncdn.com/i/teamlogos/cricket/500/1116.png,Lancashire,LANCS
3535,Kalutara Physical Culture Club,Kalutara Physical Culture Club,KPCC,,Kalutara Physical Culture Club,KPCC
960521,Himachal Pradesh Women,Himachal Pradesh Women,HP-W,https://a.espncdn.com/i/teamlogos/cricket/500/960521.png,Himachal Pradesh Women,HP-W
2487,Central Districts Under-21s Women,Central Districts Under-21s Women,CU21W,,Central Districts Under-21s Women,CU21W
418114,Himachal Pradesh Cricket Association XI,Himachal Pradesh Cricket Association XI,HPCA,,Himachal Pradesh Cricket Association XI,HPCA
1241091,Ajman,Ajman,AJMAN,,Ajman,AJMAN
2585,South Island,South Island,S-ISL,,South Island,S-ISL
1373,Sussex 2nd XI,Sussex 2nd XI,Su2XI,,Sussex 2nd XI,Su2XI
3161,Boland,Boland,BOL,https://a.espncdn.com/i/teamlogos/cricket/500/3161.png,Boland,BOL
2234,Ireland Women,Ireland Women,IRE-W,https://a.espncdn.com/i/teamlogos/cricket/500/2234.png,Ireland Women,IRE-W
666,Bangladesh Cricket Board XI,Bangladesh Cricket Board XI,BCBXI,https://a.espncdn.com/i/teamlogos/cricket/500/666.png,Bangladesh Cricket Board XI,BCBXI
1924,Madhya Bharat,Madhya Bharat,,,Madhya Bharat,
2245,North Leinster Women,North Leinster Women,,,North Leinster Women,
3212,Eastern Province Country Districts,Eastern Province Country Districts,,,Eastern Province Country Districts,
1047335,Lyca Kovai Kings,Lyca Kovai Kings,LKK,https://a.espncdn.com/i/teamlogos/cricket/500/1047335.png,Lyca Kovai Kings,LKK
898,Cumberland,Cumberland,CUMLD,,Cumberland,CUMLD
444904,Mountaineers B,Mountaineers B,,https://a.espncdn.com/i/teamlogos/cricket/500/444904.png,Mountaineers B,
924,Durham,Durham,DURH,https://a.espncdn.com/i/teamlogos/cricket/500/924.png,Durham,DURH
386905,South Western Districts Women,South Western Districts Women,SwdWm,https://a.espncdn.com/i/teamlogos/cricket/500/386905.png,South Western Districts Women,SwdWm
584,Victoria,Victoria,VIC,https://a.espncdn.com/i/teamlogos/cricket/500/584.png,Victoria,VIC
385283,China Under-19s,China Under-19s,CHN19,https://a.espncdn.com/i/teamlogos/cricket/500/385283.png,China Under-19s,CHN19
310,Gold Coast,Gold Coast,,,Gold Coast,
388,New South Wales Second XI,New South Wales Second XI,NSW2,https://a.espncdn.com/i/teamlogos/cricket/500/388.png,New South Wales Second XI,NSW2
1105278,Chandigarh Cheetaas,Chandigarh Cheetaas,CC,,Chandigarh Cheetaas,CC
138,Rest of the World XI,Rest of the World XI,ROWXI,,Rest of the World XI,ROWXI
2098,South Zone Under-16s,South Zone Under-16s,,,South Zone Under-16s,
1865,Kerala Under-19s,Kerala Under-19s,Ker19,,Kerala Under-19s,Ker19
1147778,Sudur Paschim Province,Sudur Paschim Province,SPP,https://a.espncdn.com/i/teamlogos/cricket/500/1147778.png,Sudur Paschim Province,SPP
1336152,Zimbabwe Women Under-19s,Zimbabwe Women Under-19s,ZWU19,https://a.espncdn.com/i/teamlogos/cricket/500/1336152.png,Zimbabwe Women Under-19s,ZWU19
1615,Mumbai Women,Mumbai Women,MUM-W,https://a.espncdn.com/i/teamlogos/cricket/500/1615.png,Mumbai Women,MUM-W
385276,Qatar Under-19s Women,Qatar Under-19s Women,QWU19,https://a.espncdn.com/i/teamlogos/cricket/500/385276.png,Qatar Under-19s Women,QWU19
2831,Khan Research Labs,Khan Research Labs,KRL,https://a.espncdn.com/i/teamlogos/cricket/500/2831.png,Khan Research Labs,KRL
423866,Tasmania Under-23s,Tasmania Under-23s,Tas23,,Tasmania Under-23s,Tas23
467155,Warwickshire Under-15s,Warwickshire Under-15s,,,Warwickshire Under-15s,
442210,Haryana Women,Haryana Women,HRYWM,https://a.espncdn.com/i/teamlogos/cricket/500/442210.png,Haryana Women,HRYWM
1144633,Pakistan Cricket Board XI Women,Pakistan Cricket Board XI Women,PCB-W,,Pakistan Cricket Board XI Women,PCB-W
1200538,Northern 2nd XI (Pakistan),Northern 2nd XI (Pakistan),NS-2,https://a.espncdn.com/i/teamlogos/cricket/500/1200538.png,Northern 2nd XI (Pakistan),NS-2
2012,Punjab,Punjab,PNJB,https://a.espncdn.com/i/teamlogos/cricket/500/2012.png,Punjab,PNJB
2133,Tamil Nadu,Tamil Nadu,TN,https://a.espncdn.com/i/teamlogos/cricket/500/2133.png,Tamil Nadu,TN
488,Richmond,Richmond,,,Richmond,
988805,Dhaka Division South Under-18s,Dhaka Division South Under-18s,DDS18,,Dhaka Division South Under-18s,DDS18
1734,Gujarat Under-16s,Gujarat Under-16s,,,Gujarat Under-16s,
1204575,Team Abu Dhabi,Team Abu Dhabi,TAD,https://a.espncdn.com/i/teamlogos/cricket/500/1204575.png,Team Abu Dhabi,TAD
31,Italy,Italy,ITA,https://a.espncdn.com/i/teamlogos/cricket/500/31.png,Italy,ITA
777391,Mysuru Warriors,Mysuru Warriors,MYSW,https://a.espncdn.com/i/teamlogos/cricket/500/777391.png,Mysuru Warriors,MYSW
530,South Australia Under-19s,South Australia Under-19s,SAu19,https://a.espncdn.com/i/teamlogos/cricket/500/530.png,South Australia Under-19s,SAu19
894939,Dolphins Academy,Dolphins Academy,Dolph,,Dolphins Academy,Dolph
294,Fairfield-Liverpool,Fairfield-Liverpool,,,Fairfield-Liverpool,
414810,Guernsey Under-17s,Guernsey Under-17s,,,Guernsey Under-17s,
307,Glenelg,Glenelg,,,Glenelg,
1172502,Oman Development XI,Oman Development XI,OMN-D,https://a.espncdn.com/i/teamlogos/cricket/500/1172502.png,Oman Development XI,OMN-D
597781,North West Invitation XI,North West Invitation XI,NWINV,,North West Invitation XI,NWINV
1255738,Bombay Deccan,Bombay Deccan,BD,https://a.espncdn.com/i/teamlogos/cricket/500/1255738.png,Bombay Deccan,BD
293,Essendon,Essendon,,,Essendon,
1088071,Hudson Park,Hudson Park,HUDS,,Hudson Park,HUDS
3606,Sri Lanka Emerging Team,Sri Lanka Emerging Team,SL-E,https://a.espncdn.com/i/teamlogos/cricket/500/3606.png,Sri Lanka Emerging Team,SL-E
1825,Railways Under-19s,Railways Under-19s,Rlw19,,Railways Under-19s,Rlw19
424007,Southern Rocks,Southern Rocks,ROCKS,https://a.espncdn.com/i/teamlogos/cricket/500/424007.png,Southern Rocks,ROCKS
3166,Boland Under-19s,Boland Under-19s,Bol19,,Boland Under-19s,Bol19
627,Western Australia Under-19s Women,Western Australia Under-19s Women,,,Western Australia Under-19s Women,
1459839,Ajman Bolts,Ajman Bolts,AJB,https://a.espncdn.com/i/teamlogos/cricket/500/1459839.png,Ajman Bolts,AJB
1194,Middlesex Under-16s,Middlesex Under-16s,,,Middlesex Under-16s,
1263743,Sri Lanka Team A,Sri Lanka Team A,SLT-A,https://a.espncdn.com/i/teamlogos/cricket/500/1263743.png,Sri Lanka Team A,SLT-A
1354064,Cambodia Women,Cambodia Women,CAM-W,https://a.espncdn.com/i/teamlogos/cricket/500/1354064.png,Cambodia Women,CAM-W
344581,Karnataka Under-15s,Karnataka Under-15s,,,Karnataka Under-15s,
1323140,Barbados Royals Women,Barbados Royals Women,BAR-W,https://a.espncdn.com/i/teamlogos/cricket/500/1323140.png,Barbados Royals Women,BAR-W
1299,Rest of England,Rest of England,,,Rest of England,
1992,Orissa Under-22s,Orissa Under-22s,,,Orissa Under-22s,
372930,South Africa Under-19s Invitation XI,South Africa Under-19s Invitation XI,SAu19,https://a.espncdn.com/i/teamlogos/cricket/500/372930.png,South Africa Under-19s Invitation XI,SAu19
284353,Invitation XI,Invitation XI,,,Invitation XI,
598354,South Zone (Bangladesh),South Zone (Bangladesh),SZBSH,https://a.espncdn.com/i/teamlogos/cricket/500/598354.png,South Zone (Bangladesh),SZBSH
1004761,Hung Hom Jaguars,Hung Hom Jaguars,HHJ,,Hung Hom Jaguars,HHJ
452389,Saudi Arabia Under-16s,Saudi Arabia Under-16s,,,Saudi Arabia Under-16s,
1129423,Mighty Rhinos,Mighty Rhinos,MR,,Mighty Rhinos,MR
253076,South Africa Emerging Players,South Africa Emerging Players,SA-EM,https://a.espncdn.com/i/teamlogos/cricket/500/253076.png,South Africa Emerging Players,SA-EM
671,Bangladesh Under-17s,Bangladesh Under-17s,BAN17,,Bangladesh Under-17s,BAN17
471343,Baroda Under-15s,Baroda Under-15s,,,Baroda Under-15s,
3203,Easterns,Easterns,EASTN,https://a.espncdn.com/i/teamlogos/cricket/500/3203.png,Easterns,EASTN
602456,Odisha Women,Odisha Women,ODH-W,https://a.espncdn.com/i/teamlogos/cricket/500/602456.png,Odisha Women,ODH-W
776157,Speen Ghar Tigers,Speen Ghar Tigers,SGT,https://a.espncdn.com/i/teamlogos/cricket/500/776157.png,Speen Ghar Tigers,SGT
926593,Cricket Association of Bengal Under-17s,Cricket Association of Bengal Under-17s,CAB17,,Cricket Association of Bengal Under-17s,CAB17
378,North Sydney,North Sydney,,,North Sydney,
1087779,Badulla District,Badulla District,BDULA,,Badulla District,BDULA
1116403,Myanmar,Myanmar,MYAN,https://a.espncdn.com/i/teamlogos/cricket/500/1116403.png,Myanmar,MYAN
969,England Under-17 Women,England Under-17 Women,,,England Under-17 Women,
420524,Derbyshire Under-14s,Derbyshire Under-14s,,,Derbyshire Under-14s,
423862,South Australia Under-23s,South Australia Under-23s,SAU23,,South Australia Under-23s,SAU23
427983,Batticaloa Combine Schools,Batticaloa Combine Schools,,,Batticaloa Combine Schools,
410537,Bangladesh Cricket Board Red,Bangladesh Cricket Board Red,BCB-R,,Bangladesh Cricket Board Red,BCB-R
2483,Central Districts A,Central Districts A,CD A,,Central Districts A,CD A
1484,France Under-17s,France Under-17s,,https://a.espncdn.com/i/teamlogos/cricket/500/1484.png,France Under-17s,
1208123,Trent Rockets (Women),Trent Rockets (Women),TR-W,https://a.espncdn.com/i/teamlogos/cricket/500/1208123.png,Trent Rockets (Women),TR-W
1053,Hampshire Cricket Academy,Hampshire Cricket Academy,HanAc,,Hampshire Cricket Academy,HanAc
2918,National Bank of Pakistan,National Bank of Pakistan,NBP,,National Bank of Pakistan,NBP
988819,Krira Shikkha Protisthan Under-18s,Krira Shikkha Protisthan Under-18s,KSP18,,Krira Shikkha Protisthan Under-18s,KSP18
509403,Essex Under-14s,Essex Under-14s,,,Essex Under-14s,
527514,Rift Valley Rhinos,Rift Valley Rhinos,Rift,,Rift Valley Rhinos,Rift
325785,Basnahira South,Basnahira South,BAS-S,,Basnahira South,BAS-S
471,Queensland Under-17s,Queensland Under-17s,Qld,,Queensland Under-17s,Qld
817,MC Bird's XI,MC Bird's XI,,,MC Bird's XI,
2407,Netherlands Under-17s,Netherlands Under-17s,,,Netherlands Under-17s,
3228,Northern Cape,Northern Cape,NCAPE,https://a.espncdn.com/i/teamlogos/cricket/500/3228.png,Northern Cape,NCAPE
1448,Wiltshire Women,Wiltshire Women,Wilwm,,Wiltshire Women,Wilwm
381944,Khyber-Pakhtunkhwa Panthers,Khyber-Pakhtunkhwa Panthers,Khybr,,Khyber-Pakhtunkhwa Panthers,Khybr
3825,Hatfield Sports Club,Hatfield Sports Club,,,Hatfield Sports Club,
471344,Baroda Under-17s,Baroda Under-17s,,,Baroda Under-17s,
712319,Sri Lanka A Women,Sri Lanka A Women,SL-AW,https://a.espncdn.com/i/teamlogos/cricket/500/712319.png,Sri Lanka A Women,SL-AW
339531,Saurashtra Cricket Association XI,Saurashtra Cricket Association XI,,,Saurashtra Cricket Association XI,
2248,Pembroke,Pembroke,,,Pembroke,
2616,Allied Bank,Allied Bank,,,Allied Bank,
509669,Hobart Hurricanes,Hobart Hurricanes,HH,https://a.espncdn.com/i/teamlogos/cricket/500/509669.png,Hobart Hurricanes,HH
2431,Rood en Wit,Rood en Wit,,,Rood en Wit,
124,Norway,Norway,NOR,https://a.espncdn.com/i/teamlogos/cricket/500/124.png,Norway,NOR
22,Israel,Israel,ISR,https://a.espncdn.com/i/teamlogos/cricket/500/22.png,Israel,ISR
1108867,Logar Province,Logar Province,LOGAR,,Logar Province,LOGAR
664997,Sri Lanka Army Sports Club Women,Sri Lanka Army Sports Club Women,SLASW,,Sri Lanka Army Sports Club Women,SLASW
3478,Singapore Cricket Club,Singapore Cricket Club,SinCC,,Singapore Cricket Club,SinCC
299041,Thailand Women,Thailand Women,THA-W,https://a.espncdn.com/i/teamlogos/cricket/500/299041.png,Thailand Women,THA-W
769101,South East Region,South East Region,SER,,South East Region,SER
1334538,Bhilwara Kings,Bhilwara Kings,BK,https://a.espncdn.com/i/teamlogos/cricket/500/1334538.png,Bhilwara Kings,BK
2795,Karachi University,Karachi University,KarUn,,Karachi University,KarUn
1064,Harlequins,Harlequins,,,Harlequins,
3791,Trinidad & Tobago Under-19s,Trinidad & Tobago Under-19s,T&T19,,Trinidad & Tobago Under-19s,T&T19
3550,Moratuwa Sports Club,Moratuwa Sports Club,,,Moratuwa Sports Club,
1025,Sir Paul Getty's Invitation XII,Sir Paul Getty's Invitation XII,,,Sir Paul Getty's Invitation XII,
2070,Saurashtra,Saurashtra,SAU,https://a.espncdn.com/i/teamlogos/cricket/500/2070.png,Saurashtra,SAU
291389,Sri Lanka Cricket Academy,Sri Lanka Cricket Academy,SLAca,,Sri Lanka Cricket Academy,SLAca
769,Denmark A,Denmark A,DEN-A,https://a.espncdn.com/i/teamlogos/cricket/500/769.png,Denmark A,DEN-A
642411,Barbados Royals,Barbados Royals,BR,https://a.espncdn.com/i/teamlogos/cricket/500/642411.png,Barbados Royals,BR
1613,Mumbai Under-19s,Mumbai Under-19s,Mum19,,Mumbai Under-19s,Mum19
2307,Malaysia Under-15s,Malaysia Under-15s,,https://a.espncdn.com/i/teamlogos/cricket/500/2307.png,Malaysia Under-15s,
543,St George,St George,,,St George,
402768,Sierra Leone Under-19s,Sierra Leone Under-19s,SLE19,https://a.espncdn.com/i/teamlogos/cricket/500/402768.png,Sierra Leone Under-19s,SLE19
1166,Marylebone Cricket Club,Marylebone Cricket Club,MCC,https://a.espncdn.com/i/teamlogos/cricket/500/1166.png,Marylebone Cricket Club,MCC
498417,Victoria Under-18s Women,Victoria Under-18s Women,,,Victoria Under-18s Women,
1392081,California Knights,California Knights,CAK,https://a.espncdn.com/i/teamlogos/cricket/500/1392081.png,California Knights,CAK
931454,Dhaka Leopards,Dhaka Leopards,DLP,https://a.espncdn.com/i/teamlogos/cricket/500/931454.png,Dhaka Leopards,DLP
372,North Melbourne,North Melbourne,,,North Melbourne,
1513,Hong Kong Dragons,Hong Kong Dragons,HKDRG,,Hong Kong Dragons,HKDRG
3855,Young Mashonaland,Young Mashonaland,,,Young Mashonaland,
1882,Karnataka Women,Karnataka Women,KNT-W,https://a.espncdn.com/i/teamlogos/cricket/500/1882.png,Karnataka Women,KNT-W
824617,North West University,North West University,NWUNI,,North West University,NWUNI
2170,Uttar Pradesh Under-22s,Uttar Pradesh Under-22s,,,Uttar Pradesh Under-22s,
476,Queensland Women,Queensland Women,QLD-W,https://a.espncdn.com/i/teamlogos/cricket/500/476.png,Queensland Women,QLD-W
422082,Bharat Petroleum Corporation Limited,Bharat Petroleum Corporation Limited,,,Bharat Petroleum Corporation Limited,
1138,HDG Leveson-Gower's XI,HDG Leveson-Gower's XI,,,HDG Leveson-Gower's XI,
33,Nepal,Nepal,NEP,https://a.espncdn.com/i/teamlogos/cricket/500/33.png,Nepal,NEP
1051,Hampshire,Hampshire,HANTS,https://a.espncdn.com/i/teamlogos/cricket/500/1051.png,Hampshire,HANTS
1328836,Romania Women,Romania Women,ROM-W,https://a.espncdn.com/i/teamlogos/cricket/500/1328836.png,Romania Women,ROM-W
1244982,Koshi Province Women,Koshi Province Women,KP-W,https://a.espncdn.com/i/teamlogos/cricket/500/1244982.png,Koshi Province Women,KP-W
553116,Impi,Impi,Impi,,Impi,Impi
833595,Menlopark High School,Menlopark High School,MENLO,,Menlopark High School,MENLO
524724,Norway Under-19s,Norway Under-19s,NOR19,,Norway Under-19s,NOR19
2629,Attock Cricket Association Under-19s,Attock Cricket Association Under-19s,,,Attock Cricket Association Under-19s,
2231,Ireland Under-19s Women,Ireland Under-19s Women,,https://a.espncdn.com/i/teamlogos/cricket/500/2231.png,Ireland Under-19s Women,
3128,United Bank Limited,United Bank Limited,UBL,,United Bank Limited,UBL
2951,Pakistan Greens,Pakistan Greens,,,Pakistan Greens,
1095059,Galle,Galle,GALLE,https://a.espncdn.com/i/teamlogos/cricket/500/1095059.png,Galle,GALLE
1085605,City Kaitak,City Kaitak,CK,,City Kaitak,CK
140,Rwanda,Rwanda,RWN,https://a.espncdn.com/i/teamlogos/cricket/500/140.png,Rwanda,RWN
529046,Cornwall Under-13s,Cornwall Under-13s,,,Cornwall Under-13s,
1330792,Greece Women,Greece Women,GRC-W,https://a.espncdn.com/i/teamlogos/cricket/500/1330792.png,Greece Women,GRC-W
2575,Otago Under-21s Women,Otago Under-21s Women,OU21W,,Otago Under-21s Women,OU21W
572287,NCU President's XI,NCU President's XI,NCUP,,NCU President's XI,NCUP
594863,Mpumalanga Under-19s,Mpumalanga Under-19s,MpU19,,Mpumalanga Under-19s,MpU19
1880,Karnataka Under-25s,Karnataka Under-25s,,,Karnataka Under-25s,
1076108,Baghlan Province Under-16s,Baghlan Province Under-16s,BaU16,,Baghlan Province Under-16s,BaU16
3866,Zimbabwe President's XI,Zimbabwe President's XI,ZimP,,Zimbabwe President's XI,ZimP
3803,West Indies Cricket Board President's XI,West Indies Cricket Board President's XI,WbpXI,,West Indies Cricket Board President's XI,WbpXI
2139,Tamil Nadu Under-19s,Tamil Nadu Under-19s,TN19,,Tamil Nadu Under-19s,TN19
472900,Uganda A,Uganda A,,https://a.espncdn.com/i/teamlogos/cricket/500/472900.png,Uganda A,
1059356,Kabul Green,Kabul Green,KG,,Kabul Green,KG
590559,Sri Lanka Air Force Sports Club Women,Sri Lanka Air Force Sports Club Women,AirWm,,Sri Lanka Air Force Sports Club Women,AirWm
988843,Dhaka Metro Under-18s,Dhaka Metro Under-18s,DHM18,,Dhaka Metro Under-18s,DHM18
3095,Sialkot Stallions,Sialkot Stallions,Sia,,Sialkot Stallions,Sia
239715,Northern Cape Women,Northern Cape Women,NCWmn,https://a.espncdn.com/i/teamlogos/cricket/500/239715.png,Northern Cape Women,NCWmn
2582,Southern Districts Women,Southern Districts Women,,,Southern Districts Women,
381199,New South Wales Under-15s Women,New South Wales Under-15s Women,,,New South Wales Under-15s Women,
747553,Ruhuna Province Women,Ruhuna Province Women,RPWMN,,Ruhuna Province Women,RPWMN
345450,Schools Invitation XI,Schools Invitation XI,SchIn,,Schools Invitation XI,SchIn
3861,Zimbabwe Board XI,Zimbabwe Board XI,,,Zimbabwe Board XI,
218201,Nigeria Under-19s,Nigeria Under-19s,Nig19,https://a.espncdn.com/i/teamlogos/cricket/500/218201.png,Nigeria Under-19s,Nig19
303454,Guernsey Under-19s,Guernsey Under-19s,GUE19,,Guernsey Under-19s,GUE19
975,England Women,England Women,ENG-W,https://a.espncdn.com/i/teamlogos/cricket/500/975.png,England Women,ENG-W
3816,West Indies Women,West Indies Women,WI-W,https://a.espncdn.com/i/teamlogos/cricket/500/3816.png,West Indies Women,WI-W
265694,North of South Africa (SACBOC),North of South Africa (SACBOC),N-SAC,,North of South Africa (SACBOC),N-SAC
1204576,Bangla Tigers,Bangla Tigers,BAT,https://a.espncdn.com/i/teamlogos/cricket/500/1204576.png,Bangla Tigers,BAT
1223,Northamptonshire Cricket Board,Northamptonshire Cricket Board,,,Northamptonshire Cricket Board,
376681,Mumbai Under-17s,Mumbai Under-17s,,,Mumbai Under-17s,
1154542,Swaziland Under-19s,Swaziland Under-19s,SWZ19,https://a.espncdn.com/i/teamlogos/cricket/500/1154542.png,Swaziland Under-19s,SWZ19
1158336,Lesotho Women,Lesotho Women,LES-W,https://a.espncdn.com/i/teamlogos/cricket/500/1158336.png,Lesotho Women,LES-W
1695,East Zone Women,East Zone Women,EZ-W,https://a.espncdn.com/i/teamlogos/cricket/500/1695.png,East Zone Women,EZ-W
1228,Northumberland,Northumberland,NLAND,,Northumberland,NLAND
465023,Kent Under-17s,Kent Under-17s,,,Kent Under-17s,
568133,Bangladesh XI,Bangladesh XI,BanXI,,Bangladesh XI,BanXI
3533,Kandy Cricket Club,Kandy Cricket Club,,,Kandy Cricket Club,
1105,Kent Under-19s,Kent Under-19s,,,Kent Under-19s,
136,Qatar,Qatar,QAT,https://a.espncdn.com/i/teamlogos/cricket/500/136.png,Qatar,QAT
3247,KwaZulu-Natal Under-19s,KwaZulu-Natal Under-19s,KZN19,,KwaZulu-Natal Under-19s,KZN19
1273794,Tuskers XI,Tuskers XI,TUS,https://a.espncdn.com/i/teamlogos/cricket/500/1273794.png,Tuskers XI,TUS
509799,Lancashire Cricket Academy,Lancashire Cricket Academy,,,Lancashire Cricket Academy,
